ROK,WEB_PUBL_DATE,MENA,R1_AREA,R1_POPIS_LNG,S1_POPIS_LNG,H_HODNOTA_PUBL
2017,2019-03-15 10:00:00,CZK,SG,Singapore,Reinvestment of earnings,867.79195
2017,2019-03-15 10:00:00,EUR,SG,Singapore,Reinvestment of earnings,33.9777584181676
2017,2019-03-15 10:00:00,USD,SG,Singapore,Reinvestment of earnings,40.7586280588042
2018,2020-03-13 10:00:00,CZK,SG,Singapore,Reinvestment of earnings,1258.275342
2018,2020-03-13 10:00:00,EUR,SG,Singapore,Reinvestment of earnings,48.9125497376093
2018,2020-03-13 10:00:00,USD,SG,Singapore,Reinvestment of earnings,56.0079828184813
2019,2021-03-16 10:00:00,CZK,SG,Singapore,Reinvestment of earnings,1479.489739
2019,2021-03-16 10:00:00,EUR,SG,Singapore,Reinvestment of earnings,58.2247044077135
2019,2021-03-16 10:00:00,USD,SG,Singapore,Reinvestment of earnings,65.4033746960789
2020,2022-03-23 10:00:00,CZK,SG,Singapore,Reinvestment of earnings,622.062739
2020,2022-03-23 10:00:00,EUR,SG,Singapore,Reinvestment of earnings,23.7021428462564
2020,2022-03-23 10:00:00,USD,SG,Singapore,Reinvestment of earnings,29.0860213681208
2021,2023-03-23 10:00:00,CZK,SG,Singapore,Reinvestment of earnings,2198.384098
2021,2023-03-23 10:00:00,EUR,SG,Singapore,Reinvestment of earnings,88.4305751407884
2021,2023-03-23 10:00:00,USD,SG,Singapore,Reinvestment of earnings,100.149610404993
2014,2016-03-22 10:00:00,CZK,SG,Singapore,Other capital,1621.805
2014,2016-03-22 10:00:00,EUR,SG,Singapore,Other capital,58.4961226330027
2014,2016-03-22 10:00:00,USD,SG,Singapore,Other capital,71.0258824559867
2015,2017-03-21 10:00:00,CZK,SG,Singapore,Other capital,2489.966
2015,2017-03-21 10:00:00,EUR,SG,Singapore,Other capital,92.135652173913
2015,2017-03-21 10:00:00,USD,SG,Singapore,Other capital,100.304785691267
2016,2018-03-16 10:00:00,CZK,SG,Singapore,Other capital,1172.519
2016,2018-03-16 10:00:00,EUR,SG,Singapore,Other capital,43.3944855662472
2016,2018-03-16 10:00:00,USD,SG,Singapore,Other capital,45.7318538164515
2017,2019-03-15 10:00:00,CZK,SG,Singapore,Other capital,428.442
2017,2019-03-15 10:00:00,EUR,SG,Singapore,Other capital,16.7753328112764
2017,2019-03-15 10:00:00,USD,SG,Singapore,Other capital,20.1231506270255
2018,2020-03-13 10:00:00,CZK,SG,Singapore,Other capital,4378.766
2018,2020-03-13 10:00:00,EUR,SG,Singapore,Other capital,170.214421768707
2018,2020-03-13 10:00:00,USD,SG,Singapore,Other capital,194.906347369358
2019,2021-03-16 10:00:00,CZK,SG,Singapore,Other capital,4912.708
2019,2021-03-16 10:00:00,EUR,SG,Singapore,Other capital,193.337583628493
2019,2021-03-16 10:00:00,USD,SG,Singapore,Other capital,217.174660713496
2020,2022-03-23 10:00:00,CZK,SG,Singapore,Other capital,7089.377
2020,2022-03-23 10:00:00,EUR,SG,Singapore,Other capital,270.122956753667
2020,2022-03-23 10:00:00,USD,SG,Singapore,Other capital,331.480665825034
2021,2023-03-23 10:00:00,CZK,SG,Singapore,Other capital,5426.363
2021,2023-03-23 10:00:00,EUR,SG,Singapore,Other capital,218.276870474658
2021,2023-03-23 10:00:00,USD,SG,Singapore,Other capital,247.203453145643
2014,2016-03-22 10:00:00,CZK,SG,Singapore,Sum,2991.413548
2014,2016-03-22 10:00:00,EUR,SG,Singapore,Sum,107.895889918846
2014,2016-03-22 10:00:00,USD,SG,Singapore,Sum,131.006987299641
2015,2017-03-21 10:00:00,CZK,SG,Singapore,Sum,4381.685929
2015,2017-03-21 10:00:00,EUR,SG,Singapore,Sum,162.13453946346
2015,2017-03-21 10:00:00,USD,SG,Singapore,Sum,176.510068038995
2016,2018-03-16 10:00:00,CZK,SG,Singapore,Sum,7443.752335
2016,2018-03-16 10:00:00,EUR,SG,Singapore,Sum,275.490463915618
2016,2018-03-16 10:00:00,USD,SG,Singapore,Sum,290.329277077889
2017,2019-03-15 10:00:00,CZK,SG,Singapore,Sum,7216.05561
2017,2019-03-15 10:00:00,EUR,SG,Singapore,Sum,282.539373923258
2017,2019-03-15 10:00:00,USD,SG,Singapore,Sum,338.925161335776
2018,2020-03-13 10:00:00,CZK,SG,Singapore,Sum,9805.584522
2018,2020-03-13 10:00:00,EUR,SG,Singapore,Sum,381.169466355685
2018,2020-03-13 10:00:00,USD,SG,Singapore,Sum,436.463301077183
2019,2021-03-16 10:00:00,CZK,SG,Singapore,Sum,10559.369739
2019,2021-03-16 10:00:00,EUR,SG,Singapore,Sum,415.559611924439
2019,2021-03-16 10:00:00,USD,SG,Singapore,Sum,466.795001945095
2020,2022-03-23 10:00:00,CZK,SG,Singapore,Sum,12137.730739
2020,2022-03-23 10:00:00,EUR,SG,Singapore,Sum,462.477833453991
2020,2022-03-23 10:00:00,USD,SG,Singapore,Sum,567.528439659606
2021,2023-03-23 10:00:00,CZK,SG,Singapore,Sum,12152.853958
2021,2023-03-23 10:00:00,EUR,SG,Singapore,Sum,488.851727996782
2021,2023-03-23 10:00:00,USD,SG,Singapore,Sum,553.635549997722
2014,2016-03-22 10:00:00,CZK,TH,Thailand,Registered capital,9.93191
2014,2016-03-22 10:00:00,EUR,TH,Thailand,Registered capital,0.358229395852119
2014,2016-03-22 10:00:00,USD,TH,Thailand,Registered capital,0.434961460979241
2015,2017-03-21 10:00:00,CZK,TH,Thailand,Registered capital,0
2015,2017-03-21 10:00:00,EUR,TH,Thailand,Registered capital,0
2015,2017-03-21 10:00:00,USD,TH,Thailand,Registered capital,0
2016,2018-03-16 10:00:00,CZK,TH,Thailand,Registered capital,9.61075
2016,2018-03-16 10:00:00,EUR,TH,Thailand,Registered capital,0.35569022945966
2016,2018-03-16 10:00:00,USD,TH,Thailand,Registered capital,0.374848863060182
2017,2019-03-15 10:00:00,CZK,TH,Thailand,Registered capital,42.13229
2017,2019-03-15 10:00:00,EUR,TH,Thailand,Registered capital,1.64965896632733
2017,2019-03-15 10:00:00,USD,TH,Thailand,Registered capital,1.97887792964163
2018,2020-03-13 10:00:00,CZK,TH,Thailand,Registered capital,8.88259
2018,2020-03-13 10:00:00,EUR,TH,Thailand,Registered capital,0.345290184645287
2018,2020-03-13 10:00:00,USD,TH,Thailand,Registered capital,0.395379239740052
2019,2021-03-16 10:00:00,CZK,TH,Thailand,Registered capital,0
2019,2021-03-16 10:00:00,EUR,TH,Thailand,Registered capital,0
2019,2021-03-16 10:00:00,USD,TH,Thailand,Registered capital,0
2020,2022-03-23 10:00:00,CZK,TH,Thailand,Registered capital,-9.1
2020,2022-03-23 10:00:00,EUR,TH,Thailand,Registered capital,-0.34673271099257
2020,2022-03-23 10:00:00,USD,TH,Thailand,Registered capital,-0.425492121382148
2021,2023-03-23 10:00:00,CZK,TH,Thailand,Registered capital,156.222121
2021,2023-03-23 10:00:00,EUR,TH,Thailand,Registered capital,6.28407566371681
2021,2023-03-23 10:00:00,USD,TH,Thailand,Registered capital,7.11685668078903
2014,2016-03-22 10:00:00,CZK,TH,Thailand,Reinvestment of earnings,20.58828
2014,2016-03-22 10:00:00,EUR,TH,Thailand,Reinvestment of earnings,0.742588999098287
2014,2016-03-22 10:00:00,USD,TH,Thailand,Reinvestment of earnings,0.901650170797933
2015,2017-03-21 10:00:00,CZK,TH,Thailand,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,EUR,TH,Thailand,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,USD,TH,Thailand,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,CZK,TH,Thailand,Reinvestment of earnings,47.2553455
2016,2018-03-16 10:00:00,EUR,TH,Thailand,Reinvestment of earnings,1.74890249814952
2016,2018-03-16 10:00:00,USD,TH,Thailand,Reinvestment of earnings,1.8431040797223
2017,2019-03-15 10:00:00,CZK,TH,Thailand,Reinvestment of earnings,72.1240955
2017,2019-03-15 10:00:00,EUR,TH,Thailand,Reinvestment of earnings,2.82396615113547
2017,2019-03-15 10:00:00,USD,TH,Thailand,Reinvestment of earnings,3.3875391245127
2018,2020-03-13 10:00:00,CZK,TH,Thailand,Reinvestment of earnings,81.1684355
2018,2020-03-13 10:00:00,EUR,TH,Thailand,Reinvestment of earnings,3.15523558794947
2018,2020-03-13 10:00:00,USD,TH,Thailand,Reinvestment of earnings,3.61294558443871
2019,2021-03-16 10:00:00,CZK,TH,Thailand,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,EUR,TH,Thailand,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,USD,TH,Thailand,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,CZK,TH,Thailand,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,EUR,TH,Thailand,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,USD,TH,Thailand,Reinvestment of earnings,0
2021,2023-03-23 10:00:00,CZK,TH,Thailand,Reinvestment of earnings,-138.352854
2021,2023-03-23 10:00:00,EUR,TH,Thailand,Reinvestment of earnings,-5.56527972646822
2021,2023-03-23 10:00:00,USD,TH,Thailand,Reinvestment of earnings,-6.30280415470821
2014,2016-03-22 10:00:00,CZK,TH,Thailand,Other capital,1266.697
2014,2016-03-22 10:00:00,EUR,TH,Thailand,Other capital,45.6878990081154
2014,2016-03-22 10:00:00,USD,TH,Thailand,Other capital,55.4741613383551
2015,2017-03-21 10:00:00,CZK,TH,Thailand,Other capital,769.642
2015,2017-03-21 10:00:00,EUR,TH,Thailand,Other capital,28.4788899167438
2015,2017-03-21 10:00:00,USD,TH,Thailand,Other capital,31.0039477924589
2016,2018-03-16 10:00:00,CZK,TH,Thailand,Other capital,476.659
2016,2018-03-16 10:00:00,EUR,TH,Thailand,Other capital,17.6409696521095
2016,2018-03-16 10:00:00,USD,TH,Thailand,Other capital,18.5911697024065
2017,2019-03-15 10:00:00,CZK,TH,Thailand,Other capital,616.189
2017,2019-03-15 10:00:00,EUR,TH,Thailand,Other capital,24.1264291307752
2017,2019-03-15 10:00:00,USD,TH,Thailand,Other capital,28.9412897468414
2018,2020-03-13 10:00:00,CZK,TH,Thailand,Other capital,698.659
2018,2020-03-13 10:00:00,EUR,TH,Thailand,Other capital,27.1587560738581
2018,2020-03-13 10:00:00,USD,TH,Thailand,Other capital,31.0985044066589
2019,2021-03-16 10:00:00,CZK,TH,Thailand,Other capital,493.121
2019,2021-03-16 10:00:00,EUR,TH,Thailand,Other capital,19.4065722156631
2019,2021-03-16 10:00:00,USD,TH,Thailand,Other capital,21.7992573272623
2020,2022-03-23 10:00:00,CZK,TH,Thailand,Other capital,628.673
2020,2022-03-23 10:00:00,EUR,TH,Thailand,Other capital,23.9540102876738
2020,2022-03-23 10:00:00,USD,TH,Thailand,Other capital,29.3950998269977
2021,2023-03-23 10:00:00,CZK,TH,Thailand,Other capital,713.181
2021,2023-03-23 10:00:00,EUR,TH,Thailand,Other capital,28.6878921962993
2021,2023-03-23 10:00:00,USD,TH,Thailand,Other capital,32.4896815634823
2014,2016-03-22 10:00:00,CZK,TH,Thailand,Sum,1297.21719
2014,2016-03-22 10:00:00,EUR,TH,Thailand,Sum,46.7887174030658
2014,2016-03-22 10:00:00,USD,TH,Thailand,Sum,56.8107729701323
2015,2017-03-21 10:00:00,CZK,TH,Thailand,Sum,769.642
2015,2017-03-21 10:00:00,EUR,TH,Thailand,Sum,28.4788899167438
2015,2017-03-21 10:00:00,USD,TH,Thailand,Sum,31.0039477924589
2016,2018-03-16 10:00:00,CZK,TH,Thailand,Sum,533.5250955
2016,2018-03-16 10:00:00,EUR,TH,Thailand,Sum,19.7455623797187
2016,2018-03-16 10:00:00,USD,TH,Thailand,Sum,20.809122645189
2017,2019-03-15 10:00:00,CZK,TH,Thailand,Sum,730.4453855
2017,2019-03-15 10:00:00,EUR,TH,Thailand,Sum,28.6000542482381
2017,2019-03-15 10:00:00,USD,TH,Thailand,Sum,34.3077068009957
2018,2020-03-13 10:00:00,CZK,TH,Thailand,Sum,788.7100255
2018,2020-03-13 10:00:00,EUR,TH,Thailand,Sum,30.6592818464529
2018,2020-03-13 10:00:00,USD,TH,Thailand,Sum,35.1068292308377
2019,2021-03-16 10:00:00,CZK,TH,Thailand,Sum,493.121
2019,2021-03-16 10:00:00,EUR,TH,Thailand,Sum,19.4065722156631
2019,2021-03-16 10:00:00,USD,TH,Thailand,Sum,21.7992573272623
2020,2022-03-23 10:00:00,CZK,TH,Thailand,Sum,619.573
2020,2022-03-23 10:00:00,EUR,TH,Thailand,Sum,23.6072775766813
2020,2022-03-23 10:00:00,USD,TH,Thailand,Sum,28.9696077056156
2021,2023-03-23 10:00:00,CZK,TH,Thailand,Sum,731.050267
2021,2023-03-23 10:00:00,EUR,TH,Thailand,Sum,29.4066881335479
2021,2023-03-23 10:00:00,USD,TH,Thailand,Sum,33.3037340895631
2014,2016-03-22 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Registered capital,2399.674
2014,2016-03-22 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Registered capital,86.5527141568981
2014,2016-03-22 10:00:00,USD,TW,Chinese Taipei (Taiwan),Registered capital,105.092143295086
2015,2017-03-21 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Registered capital,2399.634
2015,2017-03-21 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Registered capital,88.7931174838113
2015,2017-03-21 10:00:00,USD,TW,Chinese Taipei (Taiwan),Registered capital,96.6658878504673
2016,2018-03-16 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Registered capital,2191.684
2016,2018-03-16 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Registered capital,81.1133974833457
2016,2018-03-16 10:00:00,USD,TW,Chinese Taipei (Taiwan),Registered capital,85.4824291118998
2017,2019-03-15 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Registered capital,839.683
2017,2019-03-15 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Registered capital,32.8771730618637
2017,2019-03-15 10:00:00,USD,TW,Chinese Taipei (Taiwan),Registered capital,39.438401202386
2018,2020-03-13 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Registered capital,877.286
2018,2020-03-13 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Registered capital,34.1024684159378
2018,2020-03-13 10:00:00,USD,TW,Chinese Taipei (Taiwan),Registered capital,39.0494970177156
2019,2021-03-16 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Registered capital,839.683
2019,2021-03-16 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Registered capital,33.0453758362849
2019,2021-03-16 10:00:00,USD,TW,Chinese Taipei (Taiwan),Registered capital,37.1196233588259
2020,2022-03-23 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Registered capital,606.620164772695
2020,2022-03-23 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Registered capital,23.1137422279556
2020,2022-03-23 10:00:00,USD,TW,Chinese Taipei (Taiwan),Registered capital,28.3639671189365
2021,2023-03-23 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Registered capital,414.449148739229
2021,2023-03-23 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Registered capital,16.6713253716504
2021,2023-03-23 10:00:00,USD,TW,Chinese Taipei (Taiwan),Registered capital,18.8806500268429
2014,2016-03-22 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-1519.013076
2014,2016-03-22 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-54.7885690171325
2014,2016-03-22 10:00:00,USD,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-66.5241778050276
2015,2017-03-21 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-1285.121526
2015,2017-03-21 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-47.5530629417206
2015,2017-03-21 10:00:00,USD,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-51.7693170319046
2016,2018-03-16 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-1021.146469
2016,2018-03-16 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-37.7922453367876
2016,2018-03-16 10:00:00,USD,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,-39.8278586918367
2017,2019-03-15 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,503.5608
2017,2019-03-15 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,19.7165544244323
2017,2019-03-15 10:00:00,USD,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,23.6513456390024
2018,2020-03-13 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,1128.9903
2018,2020-03-13 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,43.8868921282799
2018,2020-03-13 10:00:00,USD,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,50.2532849639455
2019,2021-03-16 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,1441.3997
2019,2021-03-16 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,56.7256867375049
2019,2021-03-16 10:00:00,USD,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,63.7195393660758
2020,2022-03-23 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,1556.2952
2020,2022-03-23 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,59.2987311868927
2020,2022-03-23 10:00:00,USD,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,72.7682797961378
2021,2023-03-23 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,2204.801132
2021,2023-03-23 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,88.6887020112631
2021,2023-03-23 10:00:00,USD,TW,Chinese Taipei (Taiwan),Reinvestment of earnings,100.441944877227
2014,2016-03-22 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Other capital,-12.451
2014,2016-03-22 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Other capital,-0.449089269612263
2014,2016-03-22 10:00:00,USD,TW,Chinese Taipei (Taiwan),Other capital,-0.545283349391259
2015,2017-03-21 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Other capital,-995.895
2015,2017-03-21 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Other capital,-36.8508788159112
2015,2017-03-21 10:00:00,USD,TW,Chinese Taipei (Taiwan),Other capital,-40.1182323557847
2016,2018-03-16 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Other capital,4324.434
2016,2018-03-16 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Other capital,160.045669874167
2016,2018-03-16 10:00:00,USD,TW,Chinese Taipei (Taiwan),Other capital,168.6662506338
2017,2019-03-15 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Other capital,4593.212
2017,2019-03-15 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Other capital,179.843852779953
2017,2019-03-15 10:00:00,USD,TW,Chinese Taipei (Taiwan),Other capital,215.734911464938
2018,2020-03-13 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Other capital,-311.934
2018,2020-03-13 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Other capital,-12.1257142857143
2018,2020-03-13 10:00:00,USD,TW,Chinese Taipei (Taiwan),Other capital,-13.8847146799608
2019,2021-03-16 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Other capital,-1824.348
2019,2021-03-16 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Other capital,-71.7964580873672
2019,2021-03-16 10:00:00,USD,TW,Chinese Taipei (Taiwan),Other capital,-80.6484240307679
2020,2022-03-23 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Other capital,3148.169
2020,2022-03-23 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Other capital,119.953095827777
2020,2022-03-23 10:00:00,USD,TW,Chinese Taipei (Taiwan),Other capital,147.200121569178
2021,2023-03-23 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Other capital,-4173.592
2021,2023-03-23 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Other capital,-167.883829444891
2021,2023-03-23 10:00:00,USD,TW,Chinese Taipei (Taiwan),Other capital,-190.132203544258
2014,2016-03-22 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Sum,868.209924
2014,2016-03-22 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Sum,31.3150558701533
2014,2016-03-22 10:00:00,USD,TW,Chinese Taipei (Taiwan),Sum,38.0226821406674
2015,2017-03-21 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Sum,118.617474
2015,2017-03-21 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Sum,4.38917572617946
2015,2017-03-21 10:00:00,USD,TW,Chinese Taipei (Taiwan),Sum,4.77833846277795
2016,2018-03-16 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Sum,5494.971531
2016,2018-03-16 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Sum,203.366822020725
2016,2018-03-16 10:00:00,USD,TW,Chinese Taipei (Taiwan),Sum,214.320821053863
2017,2019-03-15 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Sum,5936.4558
2017,2019-03-15 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Sum,232.437580266249
2017,2019-03-15 10:00:00,USD,TW,Chinese Taipei (Taiwan),Sum,278.824658306327
2018,2020-03-13 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Sum,1694.3423
2018,2020-03-13 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Sum,65.8636462585034
2018,2020-03-13 10:00:00,USD,TW,Chinese Taipei (Taiwan),Sum,75.4180673017003
2019,2021-03-16 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Sum,456.7347
2019,2021-03-16 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Sum,17.9746044864227
2019,2021-03-16 10:00:00,USD,TW,Chinese Taipei (Taiwan),Sum,20.1907386941338
2020,2022-03-23 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Sum,5311.08436477269
2020,2022-03-23 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Sum,202.365569242625
2020,2022-03-23 10:00:00,USD,TW,Chinese Taipei (Taiwan),Sum,248.332368484252
2021,2023-03-23 10:00:00,CZK,TW,Chinese Taipei (Taiwan),Sum,-1554.34171926077
2021,2023-03-23 10:00:00,EUR,TW,Chinese Taipei (Taiwan),Sum,-62.5238020619779
2021,2023-03-23 10:00:00,USD,TW,Chinese Taipei (Taiwan),Sum,-70.8096086401882
2014,2016-03-22 10:00:00,CZK,VN,Viet Nam,Registered capital,0
2014,2016-03-22 10:00:00,EUR,VN,Viet Nam,Registered capital,0
2014,2016-03-22 10:00:00,USD,VN,Viet Nam,Registered capital,0
2015,2017-03-21 10:00:00,CZK,VN,Viet Nam,Registered capital,0
2015,2017-03-21 10:00:00,EUR,VN,Viet Nam,Registered capital,0
2015,2017-03-21 10:00:00,USD,VN,Viet Nam,Registered capital,0
2016,2018-03-16 10:00:00,CZK,VN,Viet Nam,Registered capital,0
2016,2018-03-16 10:00:00,EUR,VN,Viet Nam,Registered capital,0
2016,2018-03-16 10:00:00,USD,VN,Viet Nam,Registered capital,0
2017,2019-03-15 10:00:00,CZK,VN,Viet Nam,Registered capital,0
2017,2019-03-15 10:00:00,EUR,VN,Viet Nam,Registered capital,0
2017,2019-03-15 10:00:00,USD,VN,Viet Nam,Registered capital,0
2018,2020-03-13 10:00:00,CZK,VN,Viet Nam,Registered capital,0
2018,2020-03-13 10:00:00,EUR,VN,Viet Nam,Registered capital,0
2018,2020-03-13 10:00:00,USD,VN,Viet Nam,Registered capital,0
2019,2021-03-16 10:00:00,CZK,VN,Viet Nam,Registered capital,0
2019,2021-03-16 10:00:00,EUR,VN,Viet Nam,Registered capital,0
2019,2021-03-16 10:00:00,USD,VN,Viet Nam,Registered capital,0
2020,2022-03-23 10:00:00,CZK,VN,Viet Nam,Registered capital,40.7
2020,2022-03-23 10:00:00,EUR,VN,Viet Nam,Registered capital,1.5507715755382
2020,2022-03-23 10:00:00,USD,VN,Viet Nam,Registered capital,1.90302520222565
2021,2023-03-23 10:00:00,CZK,VN,Viet Nam,Registered capital,63.181697
2021,2023-03-23 10:00:00,EUR,VN,Viet Nam,Registered capital,2.54150028157683
2021,2023-03-23 10:00:00,USD,VN,Viet Nam,Registered capital,2.87830609083869
2014,2016-03-22 10:00:00,CZK,VN,Viet Nam,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,EUR,VN,Viet Nam,Reinvestment of earnings,0
2014,2016-03-22 10:00:00,USD,VN,Viet Nam,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,CZK,VN,Viet Nam,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,EUR,VN,Viet Nam,Reinvestment of earnings,0
2015,2017-03-21 10:00:00,USD,VN,Viet Nam,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,CZK,VN,Viet Nam,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,EUR,VN,Viet Nam,Reinvestment of earnings,0
2016,2018-03-16 10:00:00,USD,VN,Viet Nam,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,CZK,VN,Viet Nam,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,EUR,VN,Viet Nam,Reinvestment of earnings,0
2017,2019-03-15 10:00:00,USD,VN,Viet Nam,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,CZK,VN,Viet Nam,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,EUR,VN,Viet Nam,Reinvestment of earnings,0
2018,2020-03-13 10:00:00,USD,VN,Viet Nam,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,CZK,VN,Viet Nam,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,EUR,VN,Viet Nam,Reinvestment of earnings,0
2019,2021-03-16 10:00:00,USD,VN,Viet Nam,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,CZK,VN,Viet Nam,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,EUR,VN,Viet Nam,Reinvestment of earnings,0
2020,2022-03-23 10:00:00,USD,VN,Viet Nam,Reinvestment of earnings,0
2021,2023-03-23 10:00:00,CZK,VN,Viet Nam,Reinvestment of earnings,-14.899597
2021,2023-03-23 10:00:00,EUR,VN,Viet Nam,Reinvestment of earnings,-0.599340185036203
2021,2023-03-23 10:00:00,USD,VN,Viet Nam,Reinvestment of earnings,-0.678766206550954
2014,2016-03-22 10:00:00,CZK,VN,Viet Nam,Other capital,67.838
2014,2016-03-22 10:00:00,EUR,VN,Viet Nam,Other capital,2.4468169522092
2014,2016-03-22 10:00:00,USD,VN,Viet Nam,Other capital,2.97092055706403
2015,2017-03-21 10:00:00,CZK,VN,Viet Nam,Other capital,29.442
2015,2017-03-21 10:00:00,EUR,VN,Viet Nam,Other capital,1.08943570767808
2015,2017-03-21 10:00:00,USD,VN,Viet Nam,Other capital,1.18602964872704
2016,2018-03-16 10:00:00,CZK,VN,Viet Nam,Other capital,0.353
2016,2018-03-16 10:00:00,EUR,VN,Viet Nam,Other capital,0.013064396743153
2016,2018-03-16 10:00:00,USD,VN,Viet Nam,Other capital,0.013768087678927
2017,2019-03-15 10:00:00,CZK,VN,Viet Nam,Other capital,59.773
2017,2019-03-15 10:00:00,EUR,VN,Viet Nam,Other capital,2.34036805011746
2017,2019-03-15 10:00:00,USD,VN,Viet Nam,Other capital,2.80743036963975
2018,2020-03-13 10:00:00,CZK,VN,Viet Nam,Other capital,43.793
2018,2020-03-13 10:00:00,EUR,VN,Viet Nam,Other capital,1.702351797862
